smsp__sass_thread_inst_executed_op_hadd_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hadd_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hadd_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hadd_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hfma_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hfma_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hfma_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hfma_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__thread_inst_executed_per_inst_executed.ratio,32
smsp__thread_inst_executed_pred_on_per_inst_executed.ratio,31.98
smsp__warps_active.avg.peak_sustained [warp],12
smsp__warps_active.avg.per_cycle_active [warp],11.85
smsp__warps_active.max.peak_sustained [warp],12
smsp__warps_active.max.per_cycle_active [warp],11.87
smsp__warps_active.min.peak_sustained [warp],12
smsp__warps_active.min.per_cycle_active [warp],11.80
smsp__warps_active.sum.peak_sustained [warp],960
smsp__warps_active.sum.per_cycle_active [warp],947.94
smsp__warps_eligible.avg.per_cycle_active [warp],1.43
smsp__warps_eligible.max.per_cycle_active [warp],1.47
smsp__warps_eligible.min.per_cycle_active [warp],1.39
smsp__warps_eligible.sum.per_cycle_active [warp],114.13
thread_inst_executed [inst],"4,13,13,89,440 {97}"
thread_inst_executed_true [inst],"4,12,82,43,712 {97}"
warpsampling:smsp__pcsamp_samples_data_dropped [sample],0 {1623}
warpsampling:smsp__pcsamp_warps_issue_stalled_barrier [warp],"31,867 {1623}"
warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving [branches],299 {1623}
warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall [warp],"1,565 {1623}"
warpsampling:smsp__pcsamp_warps_issue_stalled_drain [warp],76 {1623}
warpsampling:smsp__pcsamp_warps_issue_stalled_imc_miss [warp],0 {1623}
warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle [warp],48 {1623}
warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard [warp],"23,558 {1623}"
warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle [warp],880 {1623}
warpsampling:smsp__pcsamp_warps_issue_stalled_membar [warp],0 {1623}
warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle [warp],"1,06,688 {1623}"
warpsampling:smsp__pcsamp_warps_issue_stalled_misc [warp],0 {1623}
warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions [inst],399 {1623}
warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected [warp],"19,028 {1623}"
warpsampling:smsp__pcsamp_warps_issue_stalled_selected [warp],"5,454 {1623}"
warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard [warp],"2,777 {1623}"
warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping [warp],0 {1623}
warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle [warp],3 {1623}
warpsampling:smsp__pcsamp_warps_issue_stalled_wait [warp],"10,525 {1623}"
